RebalanceDate,ISIN,Weight
2014-12-31,HK0688002218,0.0
2014-12-31,HK0823032773,0.005772934801682367
2014-12-31,HK0836012952,0.0
2014-12-31,HK2380027329,8.111663421972932e-19
2014-12-31,HK2388011192,0.0
2014-12-31,IE00BKVD2N49,0.0
2014-12-31,JP3027670003,1.658724364301726e-19
2014-12-31,JP3027680002,1.5285377729150878e-18
2014-12-31,JP3039710003,0.0
2014-12-31,JP3040890000,8.365833918222984e-19
2014-12-31,JP3102000001,2.466980190859246e-18
2014-12-31,JP3108600002,0.0
2014-12-31,JP3111200006,1.470241130321818e-19
2014-12-31,JP3112000009,1.943410569743354e-18
2014-12-31,JP3116000005,0.0
2014-12-31,JP3118000003,0.0
2014-12-31,JP3119600009,0.0034363461544152625
2014-12-31,JP3122400009,8.12567399491539e-19
2014-12-31,JP3122800000,0.0
2014-12-31,JP3125800007,0.0
2014-12-31,JP3126340003,9.287256985031987e-19
2014-12-31,JP3126400005,0.0
2014-12-31,JP3131400008,0.0
2014-12-31,JP3131430005,0.0
2014-12-31,JP3134800006,0.0
2014-12-31,JP3137200006,0.0
2014-12-31,JP3143000002,5.4925729678668215e-18
2014-12-31,JP3143600009,0.0
2014-12-31,JP3148800000,0.0
2014-12-31,JP3152740001,0.00853524177401027
2014-12-31,JP3156400008,0.0
2014-12-31,JP3158800007,0.0
2014-12-31,JP3160400002,5.012907932285722e-19
2014-12-31,JP3162600005,1.1595964459787312e-18
2014-12-31,JP3164630000,6.9900632941327805e-19
2014-12-31,JP3164800009,1.3101033495638647e-18
2014-12-31,JP3165600002,0.0
2014-12-31,JP3165700000,0.0
2014-12-31,JP3166000004,0.0
2014-12-31,JP3172100004,0.0
2014-12-31,JP3173400007,0.0
2014-12-31,JP3174410005,0.0
2014-12-31,JP3180400008,5.914759464768199e-18
2014-12-31,JP3190000004,2.6134205003024456e-18
2014-12-31,JP3194000000,0.0
2014-12-31,JP3196000008,0.0
2014-12-31,JP3197600004,0.0
2014-12-31,JP3197800000,0.0
2014-12-31,JP3198900007,0.03101346126660678
2014-12-31,JP3200450009,0.0
2014-12-31,JP3201200007,6.412257592143553e-19
2014-12-31,JP3203500008,6.22330821761042e-19
2014-12-31,JP3205800000,2.0721272234733616e-18
2014-12-31,JP3209000003,1.8097625478874392e-19
2014-12-31,JP3210200006,0.0
2014-12-31,JP3215800008,3.2123012293041313e-18
2014-12-31,JP3218900003,2.360056589770375e-18
2014-12-31,JP3219000001,4.1198368537611587e-19
2014-12-31,JP3223800008,0.0
2014-12-31,JP3224200000,3.957772466198219e-19
2014-12-31,JP3228600007,0.0
2014-12-31,JP3229400001,1.150227804794333e-18
2014-12-31,JP3236200006,5.884117910484687e-19
2014-12-31,JP3240400006,1.0985864696005447e-18
2014-12-31,JP3242800005,0.0
2014-12-31,JP3243600008,5.202803063491808e-19
2014-12-31,JP3246400000,0.0
2014-12-31,JP3249600002,0.0
2014-12-31,JP3256000005,0.0
2014-12-31,JP3258000003,0.0
2014-12-31,JP3260800002,0.019999289656049368
2014-12-31,JP3263000006,0.008072993164630907
2014-12-31,JP3266400005,1.5165376762701145e-18
2014-12-31,JP3268950007,1.1513360119836048e-18
2014-12-31,JP3269600007,0.0
2014-12-31,JP3270000007,0.0
2014-12-31,JP3271400008,0.0
2014-12-31,JP3274400005,1.1149655315584584e-18
2014-12-31,JP3276400003,2.0063737971084757e-18
2014-12-31,JP3277800003,1.114991694388588e-18
2014-12-31,JP3278600006,0.0
2014-12-31,JP3280200001,4.288191313623518e-18
2014-12-31,JP3283650004,2.087978713258869e-18
2014-12-31,JP3289800009,0.0
2014-12-31,JP3292200007,0.0
2014-12-31,JP3293200006,0.0
2014-12-31,JP3294460005,0.0
2014-12-31,JP3300200007,7.467572930890355e-19
2014-12-31,JP3300600008,0.0
2014-12-31,JP3304200003,0.0
2014-12-31,JP3305530002,0.0
2014-12-31,JP3305800009,0.0
2014-12-31,JP3320800000,0.0
2014-12-31,JP3322930003,0.0
2014-12-31,JP3326410002,0.0
2014-12-31,JP3336000009,0.0
2014-12-31,JP3336600006,0.0
2014-12-31,JP3347200002,2.5372148637692197e-19
2014-12-31,JP3350800003,2.9657445527407045e-19
2014-12-31,JP3351100007,2.6437532527249423e-18
2014-12-31,JP3351500008,7.999501941164736e-19
2014-12-31,JP3351600006,1.483383459843949e-18
2014-12-31,JP3352000008,2.7394262555991137e-18
2014-12-31,JP3352400000,0.0
2014-12-31,JP3357200009,0.027788040347359544
2014-12-31,JP3358000002,6.451824317814729e-19
2014-12-31,JP3358200008,0.0
2014-12-31,JP3358800005,0.0
2014-12-31,JP3359600008,0.0036931687341565335
2014-12-31,JP3362700001,1.2238343894629629e-18
2014-12-31,JP3368000000,4.743570438565572e-19
2014-12-31,JP3371200001,0.004247901351122438
2014-12-31,JP3375800004,0.0
2014-12-31,JP3381000003,0.0
2014-12-31,JP3385820000,0.0
2014-12-31,JP3385980002,1.1990489684203317e-18
2014-12-31,JP3386030005,7.736195467793045e-20
2014-12-31,JP3388200002,0.0
2014-12-31,JP3389900006,0.0
2014-12-31,JP3397200001,9.621148392668173e-19
2014-12-31,JP3398000004,6.14337377714137e-19
2014-12-31,JP3399400005,0.0
2014-12-31,JP3400900001,0.016737967512612778
2014-12-31,JP3401400001,0.0
2014-12-31,JP3402600005,1.1826934338061526e-18
2014-12-31,JP3404200002,9.654948040247457e-20
2014-12-31,JP3404600003,1.752186555881267e-20
2014-12-31,JP3405400007,0.0
2014-12-31,JP3407200009,0.0
2014-12-31,JP3407400005,0.0
2014-12-31,JP3409000001,0.0
2014-12-31,JP3411000007,1.57610037555041e-18
2014-12-31,JP3414750004,0.012465059254372987
2014-12-31,JP3415400005,0.0
2014-12-31,JP3419050004,0.0
2014-12-31,JP3419400001,0.0
2014-12-31,JP3420600003,7.896916540666446e-19
2014-12-31,JP3421100003,1.917173765926315e-18
2014-12-31,JP3421800008,3.382335342411424e-19
2014-12-31,JP3425000001,0.0
2014-12-31,JP3429800000,0.0648366143348877
2014-12-31,JP3435000009,0.0
2014-12-31,JP3436100006,0.0
2014-12-31,JP3443600006,0.0
2014-12-31,JP3449020001,0.0
2014-12-31,JP3452000007,8.225191010069219e-20
2014-12-31,JP3456000003,4.661833074478108e-19
2014-12-31,JP3459600007,1.9030512667489574e-18
2014-12-31,JP3463000004,0.0
2014-12-31,JP3475350009,3.883522934826519e-19
2014-12-31,JP3481800005,1.5252734347148415e-18
2014-12-31,JP3485800001,0.0
2014-12-31,JP3486800000,9.69644926929218e-20
2014-12-31,JP3491000000,7.761525972220412e-19
2014-12-31,JP3493400000,0.0
2014-12-31,JP3493800001,0.0
2014-12-31,JP3494600004,1.3084095753499995e-19
2014-12-31,JP3495000006,1.1932073426533385e-18
2014-12-31,JP3496400007,0.0
2014-12-31,JP3499800005,0.0
2014-12-31,JP3502200003,5.993898579238515e-19
2014-12-31,JP3505000004,0.0
2014-12-31,JP3511800009,1.2650456597787005e-18
2014-12-31,JP3519400000,1.4971895881941975e-18
2014-12-31,JP3522200009,0.0
2014-12-31,JP3526600006,0.0
2014-12-31,JP3528600004,1.368643980374766e-18
2014-12-31,JP3535800001,1.1135738324299119e-18
2014-12-31,JP3538800008,8.412228684640648e-20
2014-12-31,JP3539220008,0.0
2014-12-31,JP3544000007,0.0
2014-12-31,JP3546800008,2.0113262845531295e-19
2014-12-31,JP3548610009,0.0
2014-12-31,JP3549600009,6.44471067061172e-19
2014-12-31,JP3551200003,1.5238411443577366e-19
2014-12-31,JP3551500006,1.6174201367477289e-18
2014-12-31,JP3551520004,0.0
2014-12-31,JP3560800009,0.0
2014-12-31,JP3566800003,0.0
2014-12-31,JP3571400005,0.0
2014-12-31,JP3573000001,0.00010332278828792201
2014-12-31,JP3574200006,4.536850416799419e-19
2014-12-31,JP3579800008,1.4732119699639413e-18
2014-12-31,JP3582600007,4.634041432277508e-19
2014-12-31,JP3585800000,5.618914556078285e-19
2014-12-31,JP3588600001,1.7526060816971653e-19
2014-12-31,JP3592200004,0.0
2014-12-31,JP3595200001,5.497468005093282e-19
2014-12-31,JP3596200000,2.832675522821346e-18
2014-12-31,JP3597800006,0.0
2014-12-31,JP3598600009,1.223816060143167e-18
2014-12-31,JP3599000001,0.0
2014-12-31,JP3600200004,0.011364011743223755
2014-12-31,JP3605400005,4.970222072215453e-18
2014-12-31,JP3613000003,0.06831416206997473
2014-12-31,JP3613400005,0.0
2014-12-31,JP3619800000,0.0
2014-12-31,JP3621000003,1.5480447486629708e-18
2014-12-31,JP3625000009,0.0
2014-12-31,JP3626800001,1.7816386474113393e-19
2014-12-31,JP3629000005,8.738647850531118e-19
2014-12-31,JP3633400001,0.0
2014-12-31,JP3634200004,2.72907886439625e-19
2014-12-31,JP3634600005,6.592551851883519e-19
2014-12-31,JP3635000007,0.0
2014-12-31,JP3635400009,0.0
2014-12-31,JP3637300009,0.0
2014-12-31,JP3638600001,0.0
2014-12-31,JP3657400002,0.0
2014-12-31,JP3659000008,0.0
2014-12-31,JP3663900003,1.2646880585079637e-19
2014-12-31,JP3665200006,0.0
2014-12-31,JP3667600005,6.705342798004222e-19
2014-12-31,JP3670800006,0.0
2014-12-31,JP3672400003,0.0
2014-12-31,JP3675600005,0.0
2014-12-31,JP3676800000,0.0
2014-12-31,JP3678000005,1.108098750805484e-19
2014-12-31,JP3684000007,6.133164338561424e-19
2014-12-31,JP3684400009,0.0
2014-12-31,JP3686800008,0.0
2014-12-31,JP3688370000,8.33157268418831e-19
2014-12-31,JP3689500001,1.3250273004960355e-18
2014-12-31,JP3695200000,4.889995642736556e-19
2014-12-31,JP3711200000,0.06915817232156413
2014-12-31,JP3711600001,0.0
2014-12-31,JP3718800000,0.0
2014-12-31,JP3720800006,0.0
2014-12-31,JP3721400004,0.0
2014-12-31,JP3726200003,9.948928326705372e-19
2014-12-31,JP3726800000,4.0222117465029765e-19
2014-12-31,JP3732200005,4.702739245611879e-19
2014-12-31,JP3733000008,0.0
2014-12-31,JP3733400000,2.571746809996629e-19
2014-12-31,JP3734800000,0.003392836810606683
2014-12-31,JP3738600000,1.3354055277832684e-18
2014-12-31,JP3742600004,9.539797152455556e-19
2014-12-31,JP3743000006,0.0
2014-12-31,JP3753000003,2.7555470274460716e-18
2014-12-31,JP3756100008,0.0003989958478444631
2014-12-31,JP3756600007,0.0
2014-12-31,JP3762600009,6.608744807998793e-19
2014-12-31,JP3762800005,0.0
2014-12-31,JP3765400001,0.021191772839477045
2014-12-31,JP3766550002,0.0
2014-12-31,JP3769000005,0.0
2014-12-31,JP3771800004,3.8556292422410466e-18
2014-12-31,JP3774200004,0.0
2014-12-31,JP3778630008,5.542547261915711e-19
2014-12-31,JP3780100008,0.0
2014-12-31,JP3783420007,0.0
2014-12-31,JP3783600004,2.1017957314122408e-18
2014-12-31,JP3786200000,0.0
2014-12-31,JP3787000003,0.0
2014-12-31,JP3788600009,0.0
2014-12-31,JP3789000001,0.0
2014-12-31,JP3791200003,1.6254269826016125e-19
2014-12-31,JP3792600003,6.423356303204451e-19
2014-12-31,JP3796150005,0.0
2014-12-31,JP3799000009,0.0
2014-12-31,JP3802300008,8.116764471649278e-19
2014-12-31,JP3802400006,3.53782338231996e-18
2014-12-31,JP3811000003,0.0
2014-12-31,JP3814000000,0.0
2014-12-31,JP3814800003,0.02424205759795851
2014-12-31,JP3818000006,3.3936120210133746e-19
2014-12-31,JP3819400007,0.0
2014-12-31,JP3820000002,1.4113868227850156e-18
2014-12-31,JP3826800009,3.611101799172823e-20
2014-12-31,JP3827200001,1.6833164952117732e-19
2014-12-31,JP3830000000,0.0
2014-12-31,JP3830800003,0.0
2014-12-31,JP3834800009,1.5686660346979144e-18
2014-12-31,JP3835620000,0.009571158750656587
2014-12-31,JP3837800006,1.2444346384380587e-18
2014-12-31,JP3841800000,0.0
2014-12-31,JP3845400005,0.0
2014-12-31,JP3850200001,0.0
2014-12-31,JP3854600008,1.4849452256048266e-18
2014-12-31,JP3862400003,8.945332936996825e-19
2014-12-31,JP3863800003,0.0
2014-12-31,JP3866800000,0.0
2014-12-31,JP3868400007,0.0
2014-12-31,JP3869010003,0.00013908965539769945
2014-12-31,JP3870000001,0.0
2014-12-31,JP3870400003,0.0
2014-12-31,JP3877600001,2.8411588575310075e-19
2014-12-31,JP3885400006,0.0
2014-12-31,JP3888300005,2.8475554198051957e-19
2014-12-31,JP3888400003,0.0
2014-12-31,JP3890310000,2.6358592685022266e-18
2014-12-31,JP3890350006,1.9578866028692977e-18
2014-12-31,JP3891600003,0.0
2014-12-31,JP3893200000,0.0
2014-12-31,JP3893600001,2.4886468565133806e-21
2014-12-31,JP3894900004,0.0
2014-12-31,JP3896800004,0.0
2014-12-31,JP3898400001,1.3029422103149507e-18
2014-12-31,JP3899600005,4.3360810381829307e-19
2014-12-31,JP3900000005,0.0
2014-12-31,JP3901200000,0.0
2014-12-31,JP3902000003,1.1174558406313235e-18
2014-12-31,JP3902400005,0.0
2014-12-31,JP3902900004,2.674596168014312e-21
2014-12-31,JP3903000002,1.0177869628483693e-18
2014-12-31,JP3906000009,0.010213944709272185
2014-12-31,JP3910660004,0.0
2014-12-31,JP3914400001,8.304772892654799e-19
2014-12-31,JP3919800007,3.6111077282418643e-19
2014-12-31,JP3931600005,1.117709468738009e-18
2014-12-31,JP3933800009,4.705737311182565e-19
2014-12-31,JP3935600001,0.006944032429299391
2014-12-31,JP3939000000,0.0
2014-12-31,JP3940000007,8.938495165203054e-20
2014-12-31,JP3940400009,0.0
2014-12-31,JP3942400007,3.9574884387255384e-19
2014-12-31,JP3942600002,7.012716492405449e-19
2014-12-31,JP3942800008,5.009281337812571e-20
2014-12-31,JP3944130008,0.0
2014-12-31,JP3951200009,0.022653626030755148
2014-12-31,JP3951600000,3.4055552564258873e-18
2014-12-31,JP3955000009,1.210744010710058e-19
2014-12-31,JP3967200001,3.957594388340808e-18
2014-12-31,JP3973400009,3.2201643809917416e-19
2014-12-31,JP3977400005,0.029759708514764192
2014-12-31,JP3982100004,0.05652902280097437
2014-12-31,JP3982800009,0.0
2014-12-31,JP3992400006,0.04551865189686034
2014-12-31,KYG0535Q1331,1.2672711005689061e-19
2014-12-31,KYG2108Y1052,1.6726647920981214e-19
2014-12-31,KYG210961051,4.637890951190329e-19
2014-12-31,KYG217651051,0.0
2014-12-31,KYG525621408,0.0
2014-12-31,KYG5427W1309,0.0
2014-12-31,KYG548561284,1.043268083156687e-18
2014-12-31,KYG9431R1039,0.00023594342149210837
2014-12-31,MU0117U00026,0.0
2014-12-31,NZAIAE0002S6,0.0
2014-12-31,NZAIRE0001S2,0.0
2014-12-31,NZCENE0001S6,5.205020116049199e-19
2014-12-31,NZFBUE0001S0,1.2374894868817087e-18
2014-12-31,NZSKCE0001S2,0.0
2014-12-31,NZTELE0001S4,8.1789085677266e-19
2014-12-31,SG0531000230,0.0
2014-12-31,SG1B51001017,0.0
2014-12-31,SG1F60858221,0.0
2014-12-31,SG1J26887955,0.0
2014-12-31,SG1L01001701,4.959864982811344e-19
2014-12-31,SG1M31001969,9.794200021810608e-19
2014-12-31,SG1M51904654,2.1322696049586646e-18
2014-12-31,SG1M77906915,0.0
2014-12-31,SG1N31909426,0.0
2014-12-31,SG1P66918738,0.0
2014-12-31,SG1R50925390,0.0
2014-12-31,SG1R89002252,0.0
2014-12-31,SG1S04926220,0.0
2014-12-31,SG1S76928401,1.2133626068891564e-18
2014-12-31,SG1S83002349,0.0
2014-12-31,SG1T58930911,1.0801064867831182e-18
2014-12-31,SG1T75931496,1.7501663364797542e-18
2014-12-31,SG1U68934629,2.0598832200966836e-19
2014-12-31,SG1V61937297,0.0
2014-12-31,SG2B80958517,0.0043230952214959924
2014-12-31,SG9999000020,5.401708414851797e-19
2014-12-31,SG9999003735,0.004564406307436219
2014-12-31,SGXE21576413,1.4877574031141434e-20
2014-12-31,SGXE34184239,0.0
2014-12-31,US89677Q1076,1.663854304989519e-18
2015-12-31,AU000000ABC7,2.4207501240070296e-18
2015-12-31,AU000000ALL7,7.292010451299685e-19
2015-12-31,AU000000AMP6,3.465433623008596e-19
2015-12-31,AU000000ANN9,3.4404775186778194e-20
2015-12-31,AU000000ANZ3,0.0
2015-12-31,AU000000APA1,1.1168712348169786e-18
2015-12-31,AU000000ASX7,2.1699977812532883e-19
2015-12-31,AU000000BEN6,1.283382997143398e-18
2015-12-31,AU000000BHP4,0.0
2015-12-31,AU000000BLD2,7.7816318648921495e-19
2015-12-31,AU000000BOQ8,4.675538773096755e-19
2015-12-31,AU000000BPT9,0.0
2015-12-31,AU000000BSL0,2.552324909589346e-18
2015-12-31,AU000000BWP3,1.7422094406940244e-18
2015-12-31,AU000000CBA7,0.0
2015-12-31,AU000000CGF5,0.0
2015-12-31,AU000000CIM7,7.55722212089427e-19
2015-12-31,AU000000COH5,7.773059501062918e-19
2015-12-31,AU000000CPU5,0.0
2015-12-31,AU000000CQR9,0.0
2015-12-31,AU000000CSL8,2.3582636479136745e-19
2015-12-31,AU000000CSR5,7.4622731399054255e-19
2015-12-31,AU000000CWY3,0.0
2015-12-31,AU000000DOW2,0.0
2015-12-31,AU000000DXS1,5.519796668485407e-19
2015-12-31,AU000000ELD6,5.7377196655880175e-19
2015-12-31,AU000000ERA9,2.6932399735055354e-18
2015-12-31,AU000000FLT9,1.5476475340059544e-19
2015-12-31,AU000000GMG2,0.0
2015-12-31,AU000000GPT8,3.6728227421774433e-19
2015-12-31,AU000000GWA4,1.6403683472670056e-20
2015-12-31,AU000000HIL8,9.78125272773544e-19
2015-12-31,AU000000HVN7,8.99441809110729e-19
2015-12-31,AU000000IAG3,0.0
2015-12-31,AU000000IFL2,0.0
2015-12-31,AU000000IGO4,1.6275321300636492e-18
2015-12-31,AU000000ILU1,0.0
2015-12-31,AU000000IRE2,0.0
2015-12-31,AU000000IVC8,1.0331997757029581e-18
2015-12-31,AU000000JBH7,3.662381495093701e-18
2015-12-31,AU000000LLC3,0.0
2015-12-31,AU000000MAH3,0.0
2015-12-31,AU000000MGR9,1.892315448864771e-18
2015-12-31,AU000000MGX7,1.6259566661511227e-18
2015-12-31,AU000000MND5,1.0917832478582641e-18
2015-12-31,AU000000MQG1,0.0
2015-12-31,AU000000MTS0,3.9875586752180375e-19
2015-12-31,AU000000NAB4,6.154574565639659e-19
2015-12-31,AU000000NCM7,1.4879842124947296e-18
2015-12-31,AU000000ORG5,0.0
2015-12-31,AU000000ORI1,1.319214409371237e-18
2015-12-31,AU000000OZL8,2.780065344536414e-19
2015-12-31,AU000000PPT9,0.0
2015-12-31,AU000000QAN2,8.287681004230846e-19
2015-12-31,AU000000QBE9,1.734928280803636e-18
2015-12-31,AU000000RHC8,5.034031593652118e-19
2015-12-31,AU000000SBM8,2.5343026176521132e-18
2015-12-31,AU000000SDG6,0.0
2015-12-31,AU000000SEK6,0.0
2015-12-31,AU000000SGM7,1.9285457182772427e-19
2015-12-31,AU000000SGP0,1.1372359405638854e-18
2015-12-31,AU000000SHL7,8.961533451192802e-19
2015-12-31,AU000000SIG5,0.014431329470555566
2015-12-31,AU000000STO6,2.016655526121913e-18
2015-12-31,AU000000SUN6,1.3124454583479148e-18
2015-12-31,AU000000SWM4,0.0
2015-12-31,AU000000SXL4,4.1773927040585543e-20
2015-12-31,AU000000TAH8,0.0
2015-12-31,AU000000TCL6,0.0
2015-12-31,AU000000TLS2,0.0
2015-12-31,AU000000WBC1,0.0
2015-12-31,AU000000WES1,1.2920336180694303e-18
2015-12-31,AU000000WOR2,1.6539767608836216e-18
2015-12-31,AU000000WOW2,6.423348335546294e-20
2015-12-31,AU0000032187,0.0
2015-12-31,AU0000033359,0.0
2015-12-31,AU0000038911,0.0
2015-12-31,AU0000088338,0.0
2015-12-31,AU0000224040,0.0
2015-12-31,BMG2108M2182,0.0
2015-12-31,BMG2178K1009,0.03460420025831985
2015-12-31,BMG2442N1048,0.0
2015-12-31,BMG2624N1535,1.8688678481194967e-18
2015-12-31,BMG4600H1198,3.5359543512096605e-19
2015-12-31,BMG507361001,0.0
2015-12-31,BMG524401079,5.370855101248242e-19
2015-12-31,BMG5320C1082,6.656263062176475e-19
2015-12-31,BMG668971101,3.8060281369973157e-19
2015-12-31,BMG677491539,7.240311197619142e-19
2015-12-31,BMG684371393,1.2386471954228433e-18
2015-12-31,BMG8063F1068,0.0
2015-12-31,BMG8403G1033,5.251474432907016e-19
2015-12-31,BMG988031446,0.007248933100552175
2015-12-31,HK0000049939,0.0
2015-12-31,HK0000055878,0.021670687807124195
2015-12-31,HK0000139300,0.0
2015-12-31,HK0000592854,5.096717081237683e-19
2015-12-31,HK0000608585,2.3863669826056388e-18
2015-12-31,HK0000745908,2.335083527612673e-19
2015-12-31,HK0002007356,0.11447824855259695
2015-12-31,HK0003000038,0.02665424912457567
2015-12-31,HK0004000045,0.0
2015-12-31,HK0006000050,0.07248714995887359
2015-12-31,HK0008011667,0.0
2015-12-31,HK0010000088,0.0
2015-12-31,HK0011000095,3.051674078160391e-19
2015-12-31,HK0012000102,1.1497972702803551e-18
2015-12-31,HK0014000126,1.1416612670636183e-18
2015-12-31,HK0016000132,5.188266824482247e-19
2015-12-31,HK0019000162,0.0
2015-12-31,HK0023000190,0.0
2015-12-31,HK0066009694,2.8061198283598233e-19
2015-12-31,HK0083000502,2.4414157098530354e-18
2015-12-31,HK0101000591,1.5819276125841169e-18
2015-12-31,HK0144000764,1.6372851783529628e-19
2015-12-31,HK0165000859,1.6296651111581128e-18
2015-12-31,HK0200030994,3.6923350485922086e-19
2015-12-31,HK0242001243,0.0
2015-12-31,HK0270001396,0.032397245992501544
2015-12-31,HK0291001490,1.0273541789197698e-18
2015-12-31,HK0293001514,1.3671159313365666e-19
2015-12-31,HK0308001558,1.4337652191816546e-18
2015-12-31,HK0363006039,0.0
2015-12-31,HK0388045442,7.771294677730154e-19
2015-12-31,HK0392044647,0.04506317659002443
2015-12-31,HK0440001847,0.0
2015-12-31,HK0688002218,0.0
2015-12-31,HK0823032773,0.03982997157536054
2015-12-31,HK0836012952,0.0
2015-12-31,HK2380027329,0.0
2015-12-31,HK2388011192,6.935770215168634e-19
2015-12-31,IE00BKVD2N49,3.1541760890891217e-19
2015-12-31,JP3027670003,0.0
2015-12-31,JP3027680002,0.0
2015-12-31,JP3039710003,0.0
2015-12-31,JP3040890000,7.660699318142634e-19
2015-12-31,JP3102000001,7.090994903773093e-19
2015-12-31,JP3108600002,0.0
2015-12-31,JP3111200006,0.0
2015-12-31,JP3112000009,1.546595843569725e-18
2015-12-31,JP3116000005,0.0
2015-12-31,JP3118000003,0.0
2015-12-31,JP3119600009,5.794985778448271e-19
2015-12-31,JP3122400009,0.0
2015-12-31,JP3122800000,9.4892224986733e-19
2015-12-31,JP3125800007,6.343192882498366e-19
2015-12-31,JP3126340003,1.4091068655877735e-18
2015-12-31,JP3126400005,0.0
2015-12-31,JP3131400008,1.4092140362543958e-19
2015-12-31,JP3131430005,6.742715470760765e-19
2015-12-31,JP3134800006,0.0
2015-12-31,JP3137200006,8.028793630823646e-19
2015-12-31,JP3143000002,0.0
2015-12-31,JP3143600009,1.6922839089598752e-18
2015-12-31,JP3148800000,0.0
2015-12-31,JP3152740001,0.012105021492280758
2015-12-31,JP3156400008,0.0
2015-12-31,JP3158800007,8.08980686124618e-20
2015-12-31,JP3160400002,0.0
2015-12-31,JP3162600005,0.0
2015-12-31,JP3164630000,1.564608238724501e-18
2015-12-31,JP3164800009,4.438963223937832e-19
2015-12-31,JP3165600002,3.3040216829124446e-20
2015-12-31,JP3165700000,0.0
2015-12-31,JP3166000004,0.0
2015-12-31,JP3172100004,0.0
2015-12-31,JP3173400007,3.345622080963821e-20
2015-12-31,JP3174410005,1.063392056538523e-20
2015-12-31,JP3180400008,8.160934060852819e-19
2015-12-31,JP3190000004,0.0
2015-12-31,JP3194000000,0.0
2015-12-31,JP3196000008,0.0
2015-12-31,JP3197600004,0.0
2015-12-31,JP3197800000,8.18547161111842e-19
2015-12-31,JP3198900007,0.0
2015-12-31,JP3200450009,1.882978993229808e-18
2015-12-31,JP3201200007,0.0
2015-12-31,JP3203500008,0.0
2015-12-31,JP3205800000,0.0
2015-12-31,JP3209000003,6.612985965210888e-20
2015-12-31,JP3210200006,1.7469488338859067e-19
2015-12-31,JP3215800008,1.4622855588953514e-18
2015-12-31,JP3218900003,4.496866876938822e-19
2015-12-31,JP3219000001,5.022716048400996e-19
2015-12-31,JP3223800008,0.0
2015-12-31,JP3224200000,2.534546151871732e-18
2015-12-31,JP3228600007,3.8363867443153296e-20
2015-12-31,JP3229400001,4.640813823582307e-19
2015-12-31,JP3236200006,3.692549343975822e-20
2015-12-31,JP3240400006,0.0
2015-12-31,JP3242800005,0.0
2015-12-31,JP3243600008,8.195399540786834e-19
2015-12-31,JP3246400000,0.0
2015-12-31,JP3249600002,8.114842973216183e-19
2015-12-31,JP3256000005,0.0
2015-12-31,JP3258000003,0.0
2015-12-31,JP3260800002,0.027975819523567758
2015-12-31,JP3263000006,7.848469906106295e-05
2015-12-31,JP3266400005,3.2654590709534243e-18
